date,date_key,created_date_key,activity_date_key,opportunity_id,account_key,sales_rep_key,product_key,stage_key,deal_stage,revenue,predicted_win_probability,days_to_close,opportunity_age_days,year_month,year,month
2017-05-13,20170513,20170304,20170513,6CKB8I8U,36.0,6,6,2,Lost,0.0,0.01387736758012715,70.0,70.0,2017-05,2017,5
2017-05-18,20170518,20170304,20170518,HKBAON9X,31.0,32,2,4,Won,3997.0,0.9999999999999494,75.0,75.0,2017-05,2017,5
2017-03-18,20170318,20170304,20170318,7S1N6QHI,79.0,32,3,4,Won,51.0,0.6774262572913775,14.0,14.0,2017-03,2017,3
2017-03-21,20170321,20170304,20170321,CHI2T3IH,70.0,32,4,4,Won,3164.0,0.9999999998935907,17.0,17.0,2017-03,2017,3
2017-06-22,20170622,20170304,20170622,X7HK448T,25.0,4,1,4,Won,496.0,0.8733958190615153,110.0,110.0,2017-06,2017,6
2017-05-13,20170513,20170304,20170513,1YYN3PBU,22.0,27,4,2,Lost,0.0,0.002833145360763413,70.0,70.0,2017-05,2017,5
2017-03-26,20170326,20170304,20170326,R4L36Y0P,66.0,7,1,4,Won,579.0,0.9824656378762755,22.0,22.0,2017-03,2017,3
2017-05-20,20170520,20170304,20170520,CPTEPYPZ,77.0,34,1,2,Lost,0.0,0.06754613666750864,77.0,77.0,2017-05,2017,5
2017-05-02,20170502,20170304,20170502,AJJ7VJWA,4.0,9,2,2,Lost,0.0,0.003212163629453684,59.0,59.0,2017-05,2017,5
2017-05-27,20170527,20170304,20170527,8BR6E4S6,73.0,9,2,2,Lost,0.0,0.003973966940465771,84.0,84.0,2017-05,2017,5
2017-06-27,20170627,20170304,20170627,YNKWBEEN,42.0,21,1,4,Won,521.0,0.9501298614689054,115.0,115.0,2017-06,2017,6
2017-03-07,20170307,20170304,20170307,SARVIBLS,27.0,21,4,4,Won,3889.0,0.9999999999998463,3.0,3.0,2017-03,2017,3
2017-03-12,20170312,20170304,20170312,M4ZNQTEQ,56.0,14,4,4,Won,3340.0,0.9999999999738141,8.0,8.0,2017-03,2017,3
2017-03-20,20170320,20170304,20170320,K0GWTWYL,23.0,3,3,2,Lost,0.0,0.5234101883489524,16.0,16.0,2017-03,2017,3
2017-05-11,20170511,20170304,20170511,TCSQO748,10.0,24,2,2,Lost,0.0,0.0052048028768937014,68.0,68.0,2017-05,2017,5
2017-06-11,20170611,20170304,20170611,ITCY8YV0,6.0,33,2,4,Won,5876.0,1.0,99.0,99.0,2017-06,2017,6
2017-05-29,20170529,20170305,20170529,SAUAOZVO,72.0,1,5,4,Won,5092.0,1.0,85.0,85.0,2017-05,2017,5
2017-05-09,20170509,20170305,20170509,1XHLB0Q5,48.0,22,6,2,Lost,0.0,0.013500571011888396,65.0,65.0,2017-05,2017,5
2017-06-08,20170608,20170305,20170608,OJVA8ZEK,1.0,18,6,4,Won,966.0,0.9785162181380401,95.0,95.0,2017-06,2017,6
2017-03-21,20170321,20170305,20170321,UAX3F7D4,53.0,18,5,4,Won,6024.0,1.0,16.0,16.0,2017-03,2017,3
2017-03-14,20170314,20170305,20170314,7PDUWDGT,12.0,18,4,4,Won,3759.0,0.9999999999995062,9.0,9.0,2017-03,2017,3
2017-05-24,20170524,20170305,20170524,QWJ2TRQM,68.0,10,2,2,Lost,0.0,0.0056678018781713526,80.0,80.0,2017-05,2017,5
2017-03-23,20170323,20170305,20170323,3AU5SZ3V,18.0,20,2,4,Won,4443.0,0.9999999999999991,18.0,18.0,2017-03,2017,3
2017-06-28,20170628,20170305,20170628,BVOO33UA,10.0,26,4,4,Won,3397.0,0.999999999993044,115.0,115.0,2017-06,2017,6
2017-03-15,20170315,20170305,20170315,SC7XGQVA,64.0,30,5,2,Lost,0.0,0.0060407027391566025,10.0,10.0,2017-03,2017,3
2017-05-14,20170514,20170305,20170514,UY45Y7AM,70.0,30,3,2,Lost,0.0,0.5995907311793034,70.0,70.0,2017-05,2017,5
2017-05-05,20170505,20170305,20170505,M92Y63Q3,16.0,6,3,4,Won,59.0,0.7045603662632721,61.0,61.0,2017-05,2017,5
2017-05-12,20170512,20170305,20170512,JXAYTFNI,9.0,4,1,2,Lost,0.0,0.09334465319483402,68.0,68.0,2017-05,2017,5
2017-05-21,20170521,20170305,20170521,BMM5D5R4,15.0,4,1,2,Lost,0.0,0.0714119912919906,77.0,77.0,2017-05,2017,5
2017-06-06,20170606,20170305,20170606,PSGTTYUT,57.0,4,1,4,Won,494.0,0.9210813450783668,93.0,93.0,2017-06,2017,6
2017-05-16,20170516,20170305,20170516,JRC2PMKX,11.0,4,6,4,Won,1060.0,0.9893765378367428,72.0,72.0,2017-05,2017,5
2017-05-26,20170526,20170305,20170526,6M5LV1ZE,62.0,7,3,2,Lost,0.0,0.6055050525564424,82.0,82.0,2017-05,2017,5
2017-05-19,20170519,20170305,20170519,IBZQBCSU,75.0,14,3,2,Lost,0.0,0.570257743113358,75.0,75.0,2017-05,2017,5
2017-05-30,20170530,20170305,20170530,YABTM1G5,16.0,3,1,2,Lost,0.0,0.14157448729836491,86.0,86.0,2017-05,2017,5
2017-05-11,20170511,20170305,20170511,FPTH6URQ,22.0,24,1,4,Won,624.0,0.9718697098284544,67.0,67.0,2017-05,2017,5
2017-05-08,20170508,20170305,20170508,S3XE14XP,32.0,24,1,4,Won,565.0,0.9652748477635464,64.0,64.0,2017-05,2017,5
2017-06-14,20170614,20170305,20170614,U6Q0T9KV,44.0,24,1,4,Won,642.0,0.9820554871206625,101.0,101.0,2017-06,2017,6
2017-03-14,20170314,20170305,20170314,HRWHRCH8,2.0,12,3,4,Won,48.0,0.5984179717504373,9.0,9.0,2017-03,2017,3
2017-05-19,20170519,20170305,20170519,8B29CRQL,20.0,12,3,4,Won,60.0,0.6503574959309476,75.0,75.0,2017-05,2017,5
2017-05-18,20170518,20170306,20170518,3KM8WN7L,42.0,22,1,4,Won,522.0,0.9243163451175912,73.0,73.0,2017-05,2017,5
2017-03-18,20170318,20170306,20170318,S0XILDHQ,74.0,19,5,4,Won,4701.0,0.9999999999999998,12.0,12.0,2017-03,2017,3
2017-05-20,20170520,20170306,20170520,ZVR3CS7N,62.0,10,5,2,Lost,0.0,0.005058079501574112,75.0,75.0,2017-05,2017,5
2017-03-13,20170313,20170306,20170313,AZH0INTS,64.0,28,2,4,Won,4987.0,1.0,7.0,7.0,2017-03,2017,3
2017-05-31,20170531,20170306,20170531,9AMJKJX6,38.0,6,1,4,Won,579.0,0.965795601324446,86.0,86.0,2017-05,2017,5
2017-06-29,20170629,20170306,20170629,3NQBMKOK,42.0,31,1,4,Won,494.0,0.9126128910283844,115.0,115.0,2017-06,2017,6
2017-06-11,20170611,20170306,20170611,VBG91TQH,39.0,7,1,4,Won,545.0,0.9555238577135269,97.0,97.0,2017-06,2017,6
2017-06-01,20170601,20170306,20170601,QZE24X2H,79.0,34,1,4,Won,584.0,0.9604022326510923,87.0,87.0,2017-06,2017,6
2017-06-09,20170609,20170306,20170609,WSPBQ5YR,15.0,5,4,4,Won,3714.0,0.999999999999136,95.0,95.0,2017-06,2017,6
2017-05-15,20170515,20170306,20170515,YJJ1BLPQ,23.0,9,4,4,Won,3423.0,0.9999999999830345,70.0,70.0,2017-05,2017,5
2017-03-19,20170319,20170306,20170319,XUGTSB00,59.0,9,4,4,Won,3167.0,0.9999999998739195,13.0,13.0,2017-03,2017,3
2017-05-29,20170529,20170306,20170529,3DKK3JF3,1.0,21,1,2,Lost,0.0,0.09610277510573509,84.0,84.0,2017-05,2017,5
2017-05-29,20170529,20170306,20170529,I0TSIELX,77.0,25,6,4,Won,987.0,0.9794223860500121,84.0,84.0,2017-05,2017,5
2017-06-06,20170606,20170306,20170606,420PORSF,44.0,14,4,2,Lost,0.0,0.004898013302377663,92.0,92.0,2017-06,2017,6
2017-05-21,20170521,20170306,20170521,DVCPCBMJ,16.0,3,4,2,Lost,0.0,0.005052989922710692,76.0,76.0,2017-05,2017,5
2017-05-24,20170524,20170306,20170524,UMZ986GC,19.0,3,4,4,Won,3428.0,0.9999999999949267,79.0,79.0,2017-05,2017,5
2017-05-22,20170522,20170306,20170522,UPQRP36U,27.0,12,3,2,Lost,0.0,0.601636582446899,77.0,77.0,2017-05,2017,5
2017-05-31,20170531,20170306,20170531,RZI9HX5X,36.0,33,6,4,Won,1149.0,0.9969780306946061,86.0,86.0,2017-05,2017,5
2017-06-11,20170611,20170307,20170611,WFJPWN9O,29.0,1,5,4,Won,6023.0,1.0,96.0,96.0,2017-06,2017,6
2017-06-04,20170604,20170307,20170604,2WH4NUR9,7.0,19,1,2,Lost,0.0,0.09673502206049403,89.0,89.0,2017-06,2017,6
2017-03-17,20170317,20170307,20170317,S93L97VV,62.0,2,3,4,Won,47.0,0.6005934893254684,10.0,10.0,2017-03,2017,3
2017-03-10,20170310,20170307,20170310,HRU8FNE1,18.0,13,1,4,Won,542.0,0.9577925470580041,3.0,3.0,2017-03,2017,3
2017-03-16,20170316,20170307,20170316,JDFN8AZI,78.0,13,2,4,Won,4980.0,1.0,9.0,9.0,2017-03,2017,3
2017-05-28,20170528,20170307,20170528,11EK1VP7,25.0,10,2,4,Won,4978.0,1.0,82.0,82.0,2017-05,2017,5
2017-06-10,20170610,20170307,20170610,50HQRWGJ,75.0,20,2,4,Won,5256.0,1.0,95.0,95.0,2017-06,2017,6
2017-06-07,20170607,20170307,20170607,N90VSHI2,36.0,28,2,4,Won,4327.0,0.9999999999999971,92.0,92.0,2017-06,2017,6
2017-05-15,20170515,20170307,20170515,21PRD9FN,20.0,15,2,4,Won,5022.0,1.0,69.0,69.0,2017-05,2017,5
2017-03-11,20170311,20170307,20170311,ITIQJARB,4.0,8,5,4,Won,4887.0,1.0,4.0,4.0,2017-03,2017,3
2017-03-21,20170321,20170307,20170321,EAUV9J9L,66.0,8,4,4,Won,3724.0,0.9999999999995861,14.0,14.0,2017-03,2017,3
2017-03-11,20170311,20170307,20170311,XWEZ1WNK,79.0,30,1,4,Won,535.0,0.9280741774422041,4.0,4.0,2017-03,2017,3
2017-05-24,20170524,20170307,20170524,JTSUYWUD,6.0,31,5,2,Lost,0.0,0.005579269647288564,78.0,78.0,2017-05,2017,5
2017-03-15,20170315,20170307,20170315,CJ5U6GX3,64.0,27,4,4,Won,3969.0,0.9999999999998821,8.0,8.0,2017-03,2017,3
2017-03-13,20170313,20170307,20170313,HDUV7VJN,72.0,5,5,4,Won,6805.0,1.0,6.0,6.0,2017-03,2017,3
2017-06-12,20170612,20170307,20170612,5OCY2XME,39.0,9,6,4,Won,1190.0,0.9977254068946058,97.0,97.0,2017-06,2017,6
2017-05-29,20170529,20170307,20170529,1YB00UYY,12.0,14,5,4,Won,4821.0,1.0,83.0,83.0,2017-05,2017,5
2017-05-06,20170506,20170307,20170506,Y23HQJRG,43.0,12,3,4,Won,53.0,0.6238379350181376,60.0,60.0,2017-05,2017,5
2017-05-22,20170522,20170308,20170522,9HXSC391,75.0,19,4,4,Won,3087.0,0.9999999997990086,75.0,75.0,2017-05,2017,5
2017-06-03,20170603,20170308,20170603,ENOMNCOJ,4.0,2,3,4,Won,59.0,0.7387173993954186,87.0,87.0,2017-06,2017,6
2017-06-02,20170602,20170308,20170602,CG4TWLUR,8.0,13,6,4,Won,857.0,0.9801398059568202,86.0,86.0,2017-06,2017,6
2017-06-27,20170627,20170308,20170627,0FIG6ZP2,48.0,18,6,4,Won,1142.0,0.9976749219016109,111.0,111.0,2017-06,2017,6
2017-05-14,20170514,20170308,20170514,IA62KQBO,26.0,20,1,4,Won,566.0,0.9055184833547165,67.0,67.0,2017-05,2017,5
2017-03-18,20170318,20170308,20170318,C54ZXDLT,78.0,15,4,4,Won,4291.0,0.9999999999999931,10.0,10.0,2017-03,2017,3
2017-06-16,20170616,20170308,20170616,X96MMTCI,58.0,26,6,4,Won,1039.0,0.9969724122506127,100.0,100.0,2017-06,2017,6
2017-05-19,20170519,20170308,20170519,P4RDU8QM,77.0,26,4,4,Won,3151.0,0.9999999998419815,72.0,72.0,2017-05,2017,5
2017-03-24,20170324,20170308,20170324,7C9Q2ZA3,30.0,6,1,4,Won,590.0,0.9720800220818527,16.0,16.0,2017-03,2017,3
2017-03-18,20170318,20170308,20170318,YZ1EYM3Y,59.0,6,4,4,Won,3217.0,0.9999999999459397,10.0,10.0,2017-03,2017,3
2017-03-11,20170311,20170308,20170311,M7J5BV9Q,83.0,32,1,4,Won,597.0,0.9675563602549211,3.0,3.0,2017-03,2017,3
2017-05-11,20170511,20170308,20170511,MDRX39D8,51.0,31,2,4,Won,4918.0,1.0,64.0,64.0,2017-05,2017,5
2017-03-19,20170319,20170308,20170319,7GRFWF1U,61.0,31,2,4,Won,5266.0,1.0,11.0,11.0,2017-03,2017,3
2017-05-14,20170514,20170308,20170514,EHP6OQ69,23.0,4,4,2,Lost,0.0,0.0022612822811191014,67.0,67.0,2017-05,2017,5
2017-05-17,20170517,20170308,20170517,4R1NMA9E,64.0,27,1,2,Lost,0.0,0.09457827448172214,70.0,70.0,2017-05,2017,5
2017-05-07,20170507,20170308,20170507,CDA8Y12G,6.0,27,3,4,Won,61.0,0.5846327704066674,60.0,60.0,2017-05,2017,5
2017-05-31,20170531,20170308,20170531,RYLLRATF,22.0,27,4,4,Won,3470.0,0.999999999991052,84.0,84.0,2017-05,2017,5
2017-06-26,20170626,20170308,20170626,KEF5O2Q6,3.0,5,1,2,Lost,0.0,0.11550211206175806,110.0,110.0,2017-06,2017,6
2017-05-28,20170528,20170308,20170528,Y38ULZPM,51.0,25,3,4,Won,48.0,0.7096709348006931,81.0,81.0,2017-05,2017,5
2017-06-22,20170622,20170308,20170622,YFP8IZ98,1.0,14,3,4,Won,61.0,0.5883712715145917,106.0,106.0,2017-06,2017,6
2017-05-26,20170526,20170308,20170526,U9CDTLZM,6.0,24,3,2,Lost,0.0,0.5717770506921425,79.0,79.0,2017-05,2017,5
2017-05-29,20170529,20170308,20170529,V5AN4BZF,63.0,12,1,2,Lost,0.0,0.1445322012009,82.0,82.0,2017-05,2017,5
2017-06-05,20170605,20170308,20170605,58J6HCYK,79.0,33,1,2,Lost,0.0,0.0950809819141882,89.0,89.0,2017-06,2017,6
2017-05-27,20170527,20170308,20170527,GDGR4C37,55.0,33,6,2,Lost,0.0,0.007108031825843295,80.0,80.0,2017-05,2017,5
2017-05-22,20170522,20170309,20170522,COOYICXU,38.0,1,1,2,Lost,0.0,0.1370750456858809,74.0,74.0,2017-05,2017,5
2017-05-11,20170511,20170309,20170511,UALNIVAY,36.0,1,5,2,Lost,0.0,0.006498810234823708,63.0,63.0,2017-05,2017,5
2017-06-11,20170611,20170309,20170611,E5UW8AGQ,68.0,1,1,4,Won,595.0,0.9770024821207668,94.0,94.0,2017-06,2017,6
2017-06-01,20170601,20170309,20170601,EWA9JFBA,85.0,1,3,4,Won,51.0,0.5674084593229555,84.0,84.0,2017-06,2017,6
2017-06-08,20170608,20170309,20170608,99DK6OHX,53.0,22,3,2,Lost,0.0,0.5340073960516261,91.0,91.0,2017-06,2017,6
2017-05-25,20170525,20170309,20170525,MK57PHV1,42.0,19,2,4,Won,4624.0,0.9999999999999998,77.0,77.0,2017-05,2017,5
2017-05-15,20170515,20170309,20170515,ZGZSYIJV,23.0,10,6,2,Lost,0.0,0.010754712938746172,67.0,67.0,2017-05,2017,5
2017-05-28,20170528,20170309,20170528,6LI7FXQT,4.0,10,3,2,Lost,0.0,0.6036826344266827,80.0,80.0,2017-05,2017,5
2017-06-17,20170617,20170309,20170617,D01U0UR8,25.0,10,1,4,Won,571.0,0.9498701777532135,100.0,100.0,2017-06,2017,6
2017-03-25,20170325,20170309,20170325,9LFX3HBC,47.0,28,4,4,Won,3333.0,0.9999999999589251,16.0,16.0,2017-03,2017,3
2017-05-16,20170516,20170309,20170516,JP3IMU5X,39.0,8,5,4,Won,4853.0,1.0,68.0,68.0,2017-05,2017,5
2017-06-08,20170608,20170309,20170608,5I8WOI8P,72.0,8,3,4,Won,51.0,0.6632316419932136,91.0,91.0,2017-06,2017,6
2017-05-23,20170523,20170309,20170523,7C9BUYV0,10.0,30,1,2,Lost,0.0,0.1440390014479095,75.0,75.0,2017-05,2017,5
2017-06-17,20170617,20170309,20170617,GMVW87C4,10.0,32,2,4,Won,5035.0,1.0,100.0,100.0,2017-06,2017,6
2017-06-01,20170601,20170309,20170601,NY9ARKRE,11.0,7,3,4,Won,51.0,0.6715624686030697,84.0,84.0,2017-06,2017,6
2017-06-09,20170609,20170309,20170609,XO3XXR9X,14.0,34,2,4,Won,4342.0,0.9999999999999987,92.0,92.0,2017-06,2017,6
2017-03-13,20170313,20170309,20170313,8QBIFURM,11.0,3,4,2,Lost,0.0,0.0027469260027837773,4.0,4.0,2017-03,2017,3
2017-06-22,20170622,20170309,20170622,ZWAJWK40,75.0,12,3,4,Won,48.0,0.7341806993766968,105.0,105.0,2017-06,2017,6
2017-05-18,20170518,20170309,20170518,WQ0C723A,42.0,33,5,4,Won,5215.0,1.0,70.0,70.0,2017-05,2017,5
2017-05-12,20170512,20170310,20170512,RCQ32MXL,68.0,1,6,2,Lost,0.0,0.0182754757900701,63.0,63.0,2017-05,2017,5
2017-03-19,20170319,20170310,20170319,396WP6JS,30.0,1,3,4,Won,58.0,0.7685755882291702,9.0,9.0,2017-03,2017,3
2017-03-20,20170320,20170310,20170320,57689GK9,23.0,2,4,4,Won,3587.0,0.9999999999967117,10.0,10.0,2017-03,2017,3
2017-05-29,20170529,20170310,20170529,S2WDGIHL,76.0,2,4,4,Won,2915.0,0.9999999993116107,80.0,80.0,2017-05,2017,5
2017-06-28,20170628,20170310,20170628,8VG88HMH,44.0,18,2,4,Won,4762.0,1.0,110.0,110.0,2017-06,2017,6
2017-06-12,20170612,20170310,20170612,TF7HCU69,27.0,15,6,4,Won,1062.0,0.995168757914525,94.0,94.0,2017-06,2017,6
2017-05-10,20170510,20170310,20170510,0EX7ML4W,23.0,8,5,2,Lost,0.0,0.004055337868293035,61.0,61.0,2017-05,2017,5
2017-05-30,20170530,20170310,20170530,5BSHJG7W,42.0,31,1,2,Lost,0.0,0.09556913338426976,81.0,81.0,2017-05,2017,5
2017-03-20,20170320,20170310,20170320,HW38EMKM,42.0,34,5,2,Lost,0.0,0.003430506923762883,10.0,10.0,2017-03,2017,3
2017-05-29,20170529,20170310,20170529,B5QCN9H7,48.0,12,3,2,Lost,0.0,0.6103075675594949,80.0,80.0,2017-05,2017,5
2017-06-28,20170628,20170310,20170628,X7M4GO0J,82.0,12,6,4,Won,1074.0,0.9972175334797011,110.0,110.0,2017-06,2017,6
2017-05-05,20170505,20170310,20170505,JYI35PPE,51.0,33,3,2,Lost,0.0,0.5754278504417765,56.0,56.0,2017-05,2017,5
2017-05-30,20170530,20170311,20170530,6XHE52MV,38.0,1,3,2,Lost,0.0,0.6396128791566006,80.0,80.0,2017-05,2017,5
2017-03-17,20170317,20170311,20170317,0YN6EALP,62.0,1,3,4,Won,57.0,0.6391882321175745,6.0,6.0,2017-03,2017,3
2017-05-22,20170522,20170311,20170522,A4LUP6W6,84.0,19,1,4,Won,586.0,0.9709797015271923,72.0,72.0,2017-05,2017,5
2017-06-13,20170613,20170311,20170613,KUK2H5MD,60.0,2,6,4,Won,1184.0,0.9990474770598506,94.0,94.0,2017-06,2017,6
2017-05-19,20170519,20170311,20170519,HTW9348H,63.0,20,1,2,Lost,0.0,0.0954482828681513,69.0,69.0,2017-05,2017,5
2017-06-08,20170608,20170311,20170608,A6CE8BHR,47.0,30,6,2,Lost,0.0,0.011095710234292892,89.0,89.0,2017-06,2017,6
2017-06-10,20170610,20170311,20170610,UI1UION3,41.0,30,1,4,Won,526.0,0.9359389105962986,91.0,91.0,2017-06,2017,6
2017-06-12,20170612,20170311,20170612,ZPX96Q40,12.0,30,5,4,Won,5344.0,1.0,93.0,93.0,2017-06,2017,6
2017-05-22,20170522,20170311,20170522,I0CYLPNE,44.0,30,2,4,Won,4125.0,0.9999999999999871,72.0,72.0,2017-05,2017,5
2017-06-06,20170606,20170311,20170606,FGH181PC,14.0,32,1,4,Won,528.0,0.9715459335081932,87.0,87.0,2017-06,2017,6
2017-03-26,20170326,20170311,20170326,8OBC9CQE,64.0,32,4,4,Won,3254.0,0.9999999999605858,15.0,15.0,2017-03,2017,3
2017-05-07,20170507,20170311,20170507,G3KFZ8KX,33.0,31,2,2,Lost,0.0,0.0039701404270008345,57.0,57.0,2017-05,2017,5
2017-05-24,20170524,20170311,20170524,2Y84YR3K,41.0,31,1,4,Won,516.0,0.9193467680434323,74.0,74.0,2017-05,2017,5
2017-03-27,20170327,20170311,20170327,97QHOOWD,79.0,31,1,4,Won,538.0,0.9272935980347538,16.0,16.0,2017-03,2017,3
2017-06-17,20170617,20170311,20170617,YL7XWUYO,11.0,4,1,4,Won,459.0,0.8140659543924772,98.0,98.0,2017-06,2017,6
2017-06-26,20170626,20170311,20170626,VO8TFB31,10.0,34,1,2,Lost,0.0,0.14299824044992834,107.0,107.0,2017-06,2017,6
2017-05-22,20170522,20170311,20170522,Q949MQ5W,70.0,34,2,4,Won,5137.0,1.0,72.0,72.0,2017-05,2017,5
2017-06-04,20170604,20170311,20170604,HZU0L5GS,45.0,5,4,4,Won,3330.0,0.9999999999742146,85.0,85.0,2017-06,2017,6
2017-05-10,20170510,20170311,20170510,8RF8XVYF,13.0,3,1,4,Won,589.0,0.9690140253036921,60.0,60.0,2017-05,2017,5
2017-03-30,20170330,20170311,20170330,ZILYYA1V,32.0,24,3,4,Won,45.0,0.7028565009343688,19.0,19.0,2017-03,2017,3
2017-05-25,20170525,20170312,20170525,NH0WGTR4,25.0,1,3,2,Lost,0.0,0.5678245429430933,74.0,74.0,2017-05,2017,5
2017-06-11,20170611,20170312,20170611,WBJX6O2D,53.0,19,5,4,Won,5664.0,1.0,91.0,91.0,2017-06,2017,6
2017-05-02,20170502,20170312,20170502,1IHNDN80,68.0,2,4,2,Lost,0.0,0.004845652671981419,51.0,51.0,2017-05,2017,5
2017-06-11,20170611,20170312,20170611,T14K7M5G,37.0,13,6,4,Won,1074.0,0.9954110173072805,91.0,91.0,2017-06,2017,6
2017-05-02,20170502,20170312,20170502,XPP2Q5WQ,29.0,10,6,2,Lost,0.0,0.00815500390914638,51.0,51.0,2017-05,2017,5
2017-05-26,20170526,20170312,20170526,FM4LX5O0,73.0,10,2,2,Lost,0.0,0.005191570707295974,75.0,75.0,2017-05,2017,5
2017-03-31,20170331,20170312,20170331,HG07756D,24.0,28,1,4,Won,481.0,0.9223485060620739,19.0,19.0,2017-03,2017,3
2017-06-02,20170602,20170312,20170602,E7YSM99K,46.0,28,6,4,Won,1101.0,0.9960440435453174,82.0,82.0,2017-06,2017,6
2017-06-23,20170623,20170312,20170623,4D1FP59D,76.0,8,1,4,Won,522.0,0.9455337727087685,103.0,103.0,2017-06,2017,6
2017-06-13,20170613,20170312,20170613,TK29F68V,79.0,26,3,4,Won,49.0,0.7467375232552663,93.0,93.0,2017-06,2017,6
2017-06-02,20170602,20170312,20170602,N3H82NHO,51.0,32,2,4,Won,4865.0,1.0,82.0,82.0,2017-06,2017,6
2017-05-22,20170522,20170312,20170522,GTANESSU,39.0,4,6,4,Won,991.0,0.9839843598467187,71.0,71.0,2017-05,2017,5
2017-05-27,20170527,20170312,20170527,LA0O6BHX,19.0,4,5,4,Won,4509.0,0.9999999999999996,76.0,76.0,2017-05,2017,5
2017-05-03,20170503,20170312,20170503,RRKQ0P07,50.0,27,2,4,Won,5169.0,1.0,52.0,52.0,2017-05,2017,5
2017-03-27,20170327,20170312,20170327,J4V3VKQ5,65.0,34,1,4,Won,491.0,0.8957442649684342,15.0,15.0,2017-03,2017,3
2017-06-15,20170615,20170312,20170615,17U8549G,46.0,34,2,4,Won,4281.0,0.9999999999999958,95.0,95.0,2017-06,2017,6
2017-05-08,20170508,20170312,20170508,G281LUYF,23.0,9,6,2,Lost,0.0,0.007390916449840596,57.0,57.0,2017-05,2017,5
2017-05-18,20170518,20170312,20170518,4NAK1XFV,74.0,14,3,2,Lost,0.0,0.454360112811938,67.0,67.0,2017-05,2017,5
2017-06-27,20170627,20170312,20170627,Y34MVXP3,43.0,14,4,4,Won,3443.0,0.9999999999892368,107.0,107.0,2017-06,2017,6
2017-05-29,20170529,20170312,20170529,N8G3G1UF,30.0,3,3,4,Won,60.0,0.8199370452224675,78.0,78.0,2017-05,2017,5
2017-06-20,20170620,20170312,20170620,SDXZB8MC,36.0,3,3,4,Won,53.0,0.7425059347679333,100.0,100.0,2017-06,2017,6
2017-05-26,20170526,20170312,20170526,PFUE2JYB,24.0,24,3,4,Won,56.0,0.7851126932488098,75.0,75.0,2017-05,2017,5
2017-03-17,20170317,20170312,20170317,4A8SFEJ2,61.0,33,1,4,Won,665.0,0.9799363375516335,5.0,5.0,2017-03,2017,3
2017-05-09,20170509,20170313,20170509,HEG8WPQF,38.0,1,6,4,Won,1140.0,0.9976968048153302,57.0,57.0,2017-05,2017,5
2017-05-25,20170525,20170313,20170525,0FST40LV,68.0,1,3,4,Won,52.0,0.7629283608584135,73.0,73.0,2017-05,2017,5
2017-06-08,20170608,20170313,20170608,I7WERQ6B,76.0,1,3,4,Won,52.0,0.7732623034534434,87.0,87.0,2017-06,2017,6
2017-03-24,20170324,20170313,20170324,T7UYHDUN,18.0,22,5,2,Lost,0.0,0.007931907763719763,11.0,11.0,2017-03,2017,3
2017-05-13,20170513,20170313,20170513,V0EIMVES,45.0,2,5,4,Won,5121.0,1.0,61.0,61.0,2017-05,2017,5
2017-03-31,20170331,20170313,20170331,DL4SZAGH,60.0,2,4,4,Won,3611.0,0.9999999999986395,18.0,18.0,2017-03,2017,3
2017-03-24,20170324,20170313,20170324,RVIU1YQ8,48.0,13,3,4,Won,50.0,0.6496080979541557,11.0,11.0,2017-03,2017,3
2017-05-15,20170515,20170313,20170515,ZNSWDHTJ,60.0,10,1,4,Won,618.0,0.9798503993784838,63.0,63.0,2017-05,2017,5
2017-03-17,20170317,20170313,20170317,A2G8VYZY,29.0,10,6,4,Won,1247.0,0.9980610960110718,4.0,4.0,2017-03,2017,3
2017-05-03,20170503,20170313,20170503,Y9B94N72,20.0,15,3,4,Won,55.0,0.5922504324779222,51.0,51.0,2017-05,2017,5
2017-06-17,20170617,20170313,20170617,34MBPHRL,64.0,26,6,4,Won,1157.0,0.9986843234909508,96.0,96.0,2017-06,2017,6
2017-05-22,20170522,20170313,20170522,K73K8IQ3,36.0,31,1,4,Won,537.0,0.9360502148836154,70.0,70.0,2017-05,2017,5
2017-03-30,20170330,20170313,20170330,8L5WBK75,14.0,31,2,4,Won,4955.0,1.0,17.0,17.0,2017-03,2017,3
2017-06-02,20170602,20170313,20170602,Z1RN8D42,64.0,31,2,4,Won,5606.0,1.0,81.0,81.0,2017-06,2017,6
2017-05-11,20170511,20170313,20170511,JV1NCDKP,39.0,5,3,4,Won,57.0,0.6371420996849623,59.0,59.0,2017-05,2017,5
2017-05-20,20170520,20170313,20170520,ECCVMNUZ,70.0,25,3,4,Won,66.0,0.6581642676367168,68.0,68.0,2017-05,2017,5
2017-06-27,20170627,20170313,20170627,A3GVFKYP,14.0,33,2,4,Won,5113.0,1.0,106.0,106.0,2017-06,2017,6
2017-05-22,20170522,20170313,20170522,COTHR6F7,70.0,33,2,4,Won,4595.0,0.9999999999999998,70.0,70.0,2017-05,2017,5
2017-03-21,20170321,20170314,20170321,3OAEEV0S,27.0,19,4,4,Won,3503.0,0.9999999999932114,7.0,7.0,2017-03,2017,3
2017-06-13,20170613,20170314,20170613,RTH5O6ZW,49.0,19,4,4,Won,3600.0,0.9999999999980569,91.0,91.0,2017-06,2017,6
2017-03-19,20170319,20170314,20170319,GH6U8WWN,48.0,18,1,4,Won,425.0,0.800519146268708,5.0,5.0,2017-03,2017,3
