Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,2/10/2022,44000,Media All In One Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,1978575,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,2/10/2022,64494,Werkz Studio Pte Ltd,Singapore,No,No,,,,,,,,,1980880,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,2/10/2022,64494,Werkz Studio Pte Ltd,Singapore,No,No,,,,,,,,,1980880,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,3/10/2022,11607,Dentsply Sirona Pty Ltd,"Mount Waverley, Vic",No,No,,,,,,,,,370815,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,3/10/2022,188238,Open Universities Australia,"Melbourne, Vic",No,No,,,,,,,,,1981262,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,4/10/2022,11000,Aspect Studios Pty Ltd,"Woolloongabba, Qld",No,No,,,,,,,,,370832,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,4/10/2022,11440,Ceda,"Brisbane, Qld",No,No,,,,,,,,,1981882,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,4/10/2022,14499531,Formula Interiors Pty Ltd,"Coorparoo Dc, Qld",Yes,No,Selective,,,,,,,,370824,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/10/2022,20873,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,370907,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/10/2022,54989,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",Yes,No,,,,,,,,,370871,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,5/10/2022,23265,Amg Asia Pacific Pty Ltd.,"Melbourne, Vic",No,No,,,,,,,,,370863,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,5/10/2022,23456,Beaumont Consulting Pty Limited,"Sydney, Nsw",No,No,,,,,,,,,1982266,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,5/10/2022,592900,Evident Australia Pty Ltd,"Macquarie Park, Nsw",No,No,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,370909,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/10/2022,18310,Plumbrite Solutions Pty. Ltd.,"Cleveland, Qld",No,No,,,,,,,,,370865,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,5/10/2022,157439,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,370898,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/10/2022,26290,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,370869,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,5/10/2022,26290,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,370869,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,6/10/2022,15400,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,370948,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Telecommunications Expenditure,6/10/2022,64857,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,370924,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,6/10/2022,19939,Jw Computers Holdings Pty Ltd,"Northmead, Nsw",No,No,,,,,,,,,370923,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Furniture,6/10/2022,12198,Specfurn Commercial Furniture Pty Ltd,"Geebung, Qld",No,No,,,,,,,,,1982424,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,6/10/2022,21854,Sports Turf Operations Pty Ltd,"Tamborine, Qld",No,No,,,,,,,,,370928,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,6/10/2022,80665,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,370949,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,7/10/2022,99835,Australian Bay Lobster Producers Limited,"Chinderah, NSW",No,No,,,,,,,,,370967 374456,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,7/10/2022,14160,Brisbane Convention And Exhibition Centr,"Brisbane, Qld ",No,No,,,,,,,,,370968,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,7/10/2022,11961,Controlstore Pty Ltd,"Hornsby, Nsw",No,No,,,,,,,,,370972,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,7/10/2022,54450,Diagnostica Stago Pty Ltd,"Doncaster, Vic",No,No,,,,,,,,,370961,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software,7/10/2022,125730,Granicus Australia Pty Ltd,"Melbourne, Vic",Yes,No,,,,,,,,,GU-1082,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,7/10/2022,68846,Lear Siegler Australasia Pty Limited,"Mount Waverley, Vic",No,No,,,,,,,,,370978,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,7/10/2022,27315,Medical & Surgical Lighting Pty Ltd,"Coorparoo, Qld",No,No,,,,,,,,,370980,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,7/10/2022,47300,Minter Ellison Lawyers,"Brisbane, Qld",No,No,,,,,,,,,1412742,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,8/10/2022,13200,Brisbane Concert Lighting Pty Ltd,"Stafford, Qld",No,No,,,,,,,,,370987,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,10/10/2022,55396,Brightside Scientific Pty Ltd,"Tuggerah, Nsw",No,No,,,,,,,,,370998,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,10/10/2022,57639,Dksh Australia Pty Ltd,"Braeside, Vic",No,No,,,,,,,,,370994,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software,10/10/2022,27713,Osisoft Llc,"San Leandro, Ca, Usa",No,No,,,,,,,,,371006,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,10/10/2022,50409,Pci Pharma Services,"Port Melbourne, Vic",No,No,,,,,,,,,1982922,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,10/10/2022,46200,Robinson Fitzgerald Pty Ltd,"Greenslopes, Qld",No,No,,,,,,,,,371003,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,11/10/2022,11590,E.D.C. Systems Pty Ltd,"Cannon Hill, Qld",No,No,,,,,,,,,371043,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,11/10/2022,10843,Sirva Relocation,"Richlands, Qld",No,No,,,,,,,,,371065,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,12/10/2022,30151,Computer Alliance Pty Ltd,"Mount Gravatt, Qld",No,No,,,,,,,,,371096,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,12/10/2022,11275,Ge Healthcare Australia Pty Ltd,"Parramatta, Nsw",No,No,,,,,,,,,371110,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,12/10/2022,16500,Guildlink Pty Limited,"Sydney, Nsw",No,No,,,,,,,,,1982829,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,12/10/2022,51492,Interuniversitair Micro-Electronica Cent,"Leuven, Belgium",No,No,,,,,,,,,371093,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,12/10/2022,63900,Interuniversitair Micro-Electronica Cent,"Leuven, Belgium",No,No,,,,,,,,,371094,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,12/10/2022,33283,The School Locker,"Yeronga, Qld",No,No,,,,,,,,,371088,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software,12/10/2022,639938,Wyldlynx Pty Ltd,"Brisbane, Qld",No,No,Selective,,,,,,,,GU-781,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software,12/10/2022,639938,Wyldlynx Pty Ltd,"Brisbane, Qld",No,No,Selective,,,,,,,,GU-781,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,13/10/2022,22000,Ccrm Australia Ltd,"Collingwood, Vic",No,No,,,,,,,,,371134,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,13/10/2022,97039,Elementar Australia Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,371155,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,13/10/2022,104170,Hamilton Locke Pty Ltd,"Sydney, Nsw",Yes,No,,,,,,,,,371137,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,13/10/2022,22480,Ibm Australia Limited,"Sydney, Nsw",Yes,No,,,,,,,,,C00168,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,13/10/2022,18702,Instron A Division Of Itw Australia Pty,"Bayswater, Vic",No,No,,,,,,,,,371146,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Travel Expenses,13/10/2022,21670,Nadi Nalagi Hotel,"Nadi, Fiji",No,No,,,,,,,,,371150,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,13/10/2022,22570,Sovereign Trades,"North Lakes, Qld",No,No,,,,,,,,,371159,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,13/10/2022,114445,Unijobs Global Pty Ltd,"Brighton, Vic",No,No,,,,,,,,,371135,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,13/10/2022,24486,Videopro Pty Ltd,"Eagle Farm, Qld",No,No,,,,,,,,,371149,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,13/10/2022,114445,Unijobs Global Pty Ltd,"Brighton, Vic",No,No,,,,,,,,,371135,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,13/10/2022,24486,Videopro Pty Ltd,"Eagle Farm, Qld",No,No,,,,,,,,,371149,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,14/10/2022,10780,Access All Ways Consultants,"Ilkley, Qld",No,No,,,,,,,,,371190,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,14/10/2022,25795,Aisle 6 Productions Pty Ltd,"Parrearra, Qld",No,No,,,,,,,,,371209,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,14/10/2022,13508,Bio Scientific Pty Ltd,"Gymea, Nsw",No,No,,,,,,,,,371193,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,14/10/2022,77044,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,371207,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,14/10/2022,13302,Boheme Events Pty Ltd,"Oxley, Qld",No,No,,,,,,,,,1980545,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,14/10/2022,22000,Hassell Limited,"Melbourne, Vic",No,No,,,,,,,,,371187,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,14/10/2022,26779,Keoduangchai Keokhamphui,"Vientiane Capital, Laos",No,No,,,,,,,,,1981649 1984405,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,14/10/2022,192720,Nous Group Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,371208,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,14/10/2022,24096,The Citygreen Lab Pty Ltd,"Jacobs Well, Qld",No,No,,,,,,,,,371192,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,15/10/2022,26441,Clayton Utz,"Brisbane, Qld",No,No,,,,,,,,,1982179,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,15/10/2022,29700,Insync Solutions Pty Ltd,"Rundle Mall, Sa",No,No,,,,,,,,,371236,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,15/10/2022,85800,Silentgrid Security Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,371238,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Telecommunications Expenditure,15/10/2022,155720,Tpg Network Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,1982924,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees,16/10/2022,17681,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,1981639,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,17/10/2022,14764,Aegis Safety Pty Ltd,"Geebung, Qld",No,No,,,,,,,,,371269,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,17/10/2022,195580,Descab Pty Ltd T/A Qld Multi Trades,"Lota, Qld",No,No,,,,,,,,,371261,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,17/10/2022,3303190,Dlg Shape (Qld) Pty Limited,"Brisbane, Qld",Yes,No,Selective,,,,,,,,371242,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,17/10/2022,60404,Kistler Instruments Australia Pty Ltd,"Wheelers Hill, Vic",No,No,,,,,,,,,371260,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consumables,17/10/2022,14332,Thorlabs Inc,"Newton, Nj, Usa",No,No,,,,,,,,,371243,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,18/10/2022,25410,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,371356,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,18/10/2022,27500,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",No,No,,,,,,,,,371357,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consumables,18/10/2022,35600,Stephen Jennings & Associates Pty Ltd,"Kurrajong, Nsw",No,No,,,,,,,,,371331,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,18/10/2022,35977,Viking Plastics Engineering Pty Ltd,"Braeside, Vic",No,No,,,,,,,,,371308,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,18/10/2022,35977,Viking Plastics Engineering Pty Ltd,"Braeside, Vic",No,No,,,,,,,,,371308,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Pathology Expenditure,19/10/2022,14267,Australian Genome Research Facility Ltd,"St Lucia, Qld",No,No,,,,,,,,,371378,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Printing Expenses,19/10/2022,46273,Avantix,"Murarrie, Qld",No,No,,,,,,,,,371359,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,19/10/2022,45623,Dma Engineers Pty Ltd,"Spring Hill, Qld",No,No,,,,,,,,,371381,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,19/10/2022,109999,Evident Australia Pty Ltd,"Macquarie Park, Nsw",No,No,,,,,,,,,371360,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,19/10/2022,16522,Mode Design Corp Pty Ltd,"Fortitude Valley, Qld",No,No,,,,,,,,,371394,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,19/10/2022,21999,Prosple Pty Ltd,"Blackheath, Nsw",No,No,,,,,,,,,371395,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,20/10/2022,18260,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",No,No,,,,,,,,,371405,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,20/10/2022,67100,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",No,No,,,,,,,,,371432,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,20/10/2022,32890,Douglas Partners Pty Ltd,"West End, Qld",No,No,,,,,,,,,371403,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,20/10/2022,16771,Efmd Aisbl,"Brussels, Belgium",No,No,,,,,,,,,1984633,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,20/10/2022,34386,Logical Line Marking,"Underwood, Qld",No,No,,,,,,,,,371450,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,20/10/2022,132000,Racv Royal Pines Resort,"Gold Coast, Qld",No,No,,,,,,,,,371406,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,20/10/2022,18000,Timothy Charles Moltmann,Tas,No,No,,,,,,,,,371417,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,21/10/2022,289729,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",Yes,No,,,,,,,,,371492,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,21/10/2022,46640,Big Fat Productions Pty Ltd,"Alice Springs, Nt",No,No,,,,,,,,,371460,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,21/10/2022,16830,Institute Of Managers And Leaders Ltd,"Brisbane, Qld",No,No,,,,,,,,,1981277,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,21/10/2022,47310,Mojo Media Solutions,"Castle Hill, Nsw",No,No,,,,,,,,,371489,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,21/10/2022,15477,O'Connor Marsden & Associates,"Sydney, Nsw",No,No,,,,,,,,,371459,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Security Services,21/10/2022,21890,Securcom Pty Ltd,"Brendale, Qld",No,No,,,,,,,,,371453,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees,22/10/2022,45294,Bmj Publishing Group Ltd,"London, Uk",No,No,,,,,,,,,1984642,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees,22/10/2022,17280,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,1984647,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees,22/10/2022,13397,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,1984648,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,22/10/2022,12446,Tandin Gaylmo,Qld,No,No,,,,,,,,,1983843,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees,23/10/2022,15779,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,1981643,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,24/10/2022,13592,Aegis Safety Pty Ltd,"Geebung, Qld",No,No,,,,,,,,,371520,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,24/10/2022,53791,Arina Consulting Architects,"Crows Nest, Nsw",No,No,,,,,,,,,371526,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,24/10/2022,17472,Diligent Fire Pty Ltd,"Albion, Qld",No,No,,,,,,,,,371510,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,24/10/2022,38500,Icad Consultants Pty Ltd,"Bridgeman Downs, Qld",No,No,,,,,,,,,371506,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,24/10/2022,40680,Impulsedent Australia,"Buccan, Qld",No,No,,,,,,,,,371535,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,24/10/2022,11000,Kathryn Margeret Sinclair,Vic,No,No,,,,,,,,,371534,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Printing Expenses,25/10/2022,20020,Adcall Promotions,"Ommaney, Qld",No,No,,,,,,,,,1985222,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Pathology Expenditure,25/10/2022,15602,Australian Genome Research Facility Ltd,"St Lucia, Qld",No,No,,,,,,,,,371571,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,25/10/2022,33649,Australian Medicines Handbook Pty Ltd,"Adelaide, SA",No,No,,,,,,,,,1985281,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,25/10/2022,16660,Bruker Pty Ltd,"Alexandria, Nsw",No,No,,,,,,,,,371551,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,25/10/2022,2155502,Dlg Shape (Qld) Pty Limited,"Brisbane, Qld",Yes,No,Selective,,,,,,,,371583,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software,25/10/2022,10131,Etamax Engineering,"Lonsdale, Sa",No,No,,,,,,,,,371558,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,25/10/2022,31592,Hare & Forbes,"Archerfield, Qld",No,No,,,,,,,,,371578,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,25/10/2022,25230,Health Communication Network Ltd,"St Leonards, NSW",No,No,,,,,,,,,1985274,,,,,,
