Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,10/10/2024,215422,Headland Machinery Pty Ltd,"East Brisbane, Qld",No,,,,,,,,,,393810,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,10/10/2024,11000,Lab Architects Pty Ltd,"Chapel Hill, Qld",No,,,,,,,,,,393830,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,10/10/2024,29054,Osisoft Llc,Usa,No,,,,,,,,,,393804,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,10/10/2024,12657,Steadfast Projects Pty Ltd,"Upper Kedron, Qld",No,,,,,,,,,,393829,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,10/10/2024,24277,The Star Entertainment Qld Limited,"Broadbeach, Qld",No,,,,,,,,,,393797,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,10/10/2024,47630,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,393824,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/10/2024,202459,Accent Research,"Paddington, Nsw",No,,,,,,,,,,393842,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,11/10/2024,16775,Asset Plant & Machinery Australia-Nz Pty,"Dandenong South, Vic",No,,,,,,,,,,393856,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,11/10/2024,120936,Brient Trade Services Pty Ltd,Qld,No,,,,,,,,,,393845,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,11/10/2024,13910,Kingaroy Joinery,"Kingaroy, Qld",No,,,,,,,,,,393844,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,11/10/2024,17939,Ontime Guardrail Pty Ltd,"Yatala, Qld",No,,,,,,,,,,393843,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/10/2024,15000,Sonja Brubacher,Usa,No,,,,,,,,,,393841,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,11/10/2024,11010,Southern Biological,"Knoxfield, Vic",No,,,,,,,,,,393854,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,13/10/2024,29306,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,,,,,,,,,,393871,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,13/10/2024,10120,Lightbox Architecture &Interiors Pty Ltd,"Keperra, Qld",No,,,,,,,,,,393872,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,13/10/2024,93253,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,393867,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,14/10/2024,59749,Brisbane Concert Lighting Pty Ltd,"Stafford, Qld",No,,,,,,,,,,393912,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,14/10/2024,14263,Cvsg Asset Services Pty Ltd,"Hendra, Qld",No,,,,,,,,,,393899,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,14/10/2024,11737,Flux Hydraulics Pty Ltd,"Coolangatta, Qld",No,,,,,,,,,,393894,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,14/10/2024,27115,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,,,,,,,,,,393876,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,14/10/2024,79970,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,,,,,,,,,,393895,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,14/10/2024,85470,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,,,,,,,,,,393896,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,14/10/2024,19250,Pln Projects Pty Ltd,"Currumbin, Qld",No,,,,,,,,,,393893,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,14/10/2024,72243,Securcom Pty Ltd,"Brendale, Qld",No,,,,,,,,,,393897,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,14/10/2024,174240,Six Degrees Executive (Qld) Pty Ltd,"Fortitude Valley, Qld",No,,,,,,,,,,393915,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/10/2024,13255,A.G. Coombs Advisory Pty Ltd,"Moorabbin, Vic",No,,,,,,,,,,393925,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/10/2024,34078,Auspep Clinical Pedtides Pty Ltd,"Tullamarine, Vic",No,,,,,,,,,,393924,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/10/2024,69115,Bizfurn Express Australia Pty Ltd,"Yandina, Qld",No,,,,,,,,,,393922,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/10/2024,28325,Dimity Adams Psychology Pty Ltd,Qld,No,,,,,,,,,,393974,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/10/2024,23128,E.D.C. Systems Pty Ltd,"Cannon Hill, Qld",Yes,,,,,,,,,,393928,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/10/2024,542927,Earth Island Institute,Usa,No,,Limited,"b - (ii) For the protection of patents, copyrights or other exclusive rights which can only be supplied by a particular supplier and no reasonable alternative exists",,,,,,,393957,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/10/2024,14518,Frontline Mental Health Pty Ltd,"Mawson Lakes, Sa",No,,,,,,,,,,2098654,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/10/2024,199232,Gripfast Consulting Pty Ltd,"Spring Hill, Qld",Yes,,,,,,,,,,393930 401049,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,15/10/2024,60024,Hr Wallingford Ltd,Uk,No,,,,,,,,,,393931,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/10/2024,14980,Jigsaw Group (Aus) Limited,"Frenchs Forest, Nsw",No,,,,,,,,,,2096837,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,15/10/2024,54230,Jmd Consulting Limited,Malaysia,No,,,,,,,,,,2098992,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,15/10/2024,85278,Nature Sydney Pty Ltd,"Lavender Bay, Nsw",No,,,,,,,,,,393958,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/10/2024,21879,Otis Elevator Co Pty Ltd,"Milton, Qld",No,,,,,,,,,,393932,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,15/10/2024,20774,Programmed Electrical Technologies Ltd,"Newstead, Qld",No,,,,,,,,,,393920,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,15/10/2024,24527,Programmed Electrical Technologies Ltd,"Newstead, Qld",No,,,,,,,,,,393941,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,15/10/2024,26349,Programmed Electrical Technologies Ltd,"Newstead, Qld",No,,,,,,,,,,393942,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,15/10/2024,22550,Queensland Tourism Industry Council Ltd,"Brisbane City, Qld",No,,,,,,,,,,2099628,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,15/10/2024,42823,Salesforce,"Sydney, Nsw",No,,,,,,,,,,393935,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/10/2024,161040,Six Degrees Executive (Qld) Pty Ltd,"Fortitude Valley, Qld",No,,,,,,,,,,393977,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,15/10/2024,478720,Spotless Facility Services Pty Ltd,"Melbourne, Vic",Yes,,,,,,,,,,393956,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/10/2024,15069,Steadfast Projects Pty Ltd,"Upper Kedron, Qld",No,,,,,,,,,,393926,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Telecommunications Expenditure,15/10/2024,155720,Tpg Network Pty Ltd,"Sydney, Nsw",No,,,,,,,,,,2099482,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,15/10/2024,80353,Worldwide Universities Network,Uk,No,,,,,,,,,,2098363,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/10/2024,12782,Bligh Tanner Pty Ltd,"Yandina, Qld",No,,,,,,,,,,393984,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/10/2024,14300,Brient Trade Services Pty Ltd,Qld,No,,,,,,,,,,394020,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/10/2024,23760,Building Certifiers Australia Pty Ltd,"Caloundra, Qld",No,,,,,,,,,,393985,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,16/10/2024,15568,Illumina Australia Pty Ltd,"Scoresby, Vic",No,,,,,,,,,,394014,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,16/10/2024,23242,Merck Life Science Pty Ltd,"Castle Hill, Nsw",No,,,,,,,,,,393980,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,16/10/2024,17600,Sinch Messagemedia,"Melbourne, Vic",No,,,,,,,,,,394005,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,16/10/2024,38412,Steadfast Projects Pty Ltd,"Upper Kedron, Qld",No,,,,,,,,,,394019,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/10/2024,29976,THE BEHAVIOUR CHANGE COLLABORATIVE PTY L,"Lesmurdie, Wa",Yes,,,,,,,,,,401743 401744,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/10/2024,22030,Uipath Srl,Uk,No,,,,,,,,,,393986,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,17/10/2024,67417,Beckman Coulter Australia P/L,"Lane Cove, Nsw",No,,,,,,,,,,394025,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,17/10/2024,13310,Change Impact Group Pty Ltd,"Highgate Hill, Qld",No,,,,,,,,,,394024,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,17/10/2024,21430,Hi-Performance Commercial Interiors Pty,"Warner, Qld",No,,,,,,,,,,394047,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,17/10/2024,21615,Luminous A/V & Electrical Pty Ltd,"Toowong, Qld",No,,,,,,,,,,394045,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,17/10/2024,752070,Value Added Asset Management Pty Ltd,"Darra, Qld",No,,Limited,,,,,,,,394022,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,17/10/2024,18982,Videopro Pty Ltd,"Eagle Farm, Qld",No,,,,,,,,,,394056,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/10/2024,33277,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",No,,,,,,,,,,394083,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,18/10/2024,44343,Andi-Co Australia Pty. Ltd.,"Oakleigh, Vic",No,,,,,,,,,,394111,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Accreditation Fees,18/10/2024,15000,Australian Computer Society Inc.,"Sydney, Nsw",No,,,,,,,,,,394079,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,18/10/2024,158730,Calibre Consulting Group,"St Lucia, Qld",No,,,,,,,,,,394105,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,18/10/2024,32369,Eppendorf South Pacific Pty Ltd,"North Ryde, Nsw",No,,,,,,,,,,394102,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,18/10/2024,19252,"Fluotics, Ltd",Hong Kong,No,,,,,,,,,,394077,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/10/2024,17277,Green Options Pty Ltd,"Botany, Nsw",No,,,,,,,,,,394081,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",IT Equipment,18/10/2024,239311,Hewlett-Packard Australia Pty Ltd,"Blackburn, Vic",No,,,,,,,,,,394099,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,18/10/2024,264000,Huie Consulting Pty Ltd,"Buddina, Qld",No,,,,,,,,,,394109,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,18/10/2024,277580,Laerdal Pty Ltd,"Oakleigh, Vic",No,,,,,,,,,,394068,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,18/10/2024,21473,Mantra On View Hotel,"Surfers Paradise, Qld",No,,,,,,,,,,394078,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/10/2024,27473,Rothwells Commercial Painters Pty Ltd,"Murwillumbah, Nsw",No,,,,,,,,,,394082,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,18/10/2024,14454,Sure Power,"East Brisbane, Qld",No,,,,,,,,,,394071,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/10/2024,45812,Tsa Projects Pty Ltd,"Molendinar, Qld",No,,,,,,,,,,394115,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,18/10/2024,20955,Videopro Pty Ltd,"Eagle Farm, Qld",Yes,,,,,,,,,,394113 397483,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Telecommunications Expenditure,18/10/2024,19076,"Xinspire, Llc",Usa,No,,,,,,,,,,394095,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/10/2024,26342,Zip Heaters Aust Pty Ltd,"Bankstown, Nsw",No,,,,,,,,,,394080,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,21/10/2024,12403,Bio-Strategy Pty Limited,"Campbllfield, Vic",No,,,,,,,,,,394162,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/10/2024,27280,Contract Floors (Qld) Pty Ltd,"Virginia, Qld",No,,,,,,,,,,394151,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,21/10/2024,14290,Interpath Services Pty Ltd,"Heidelberg West, Vic",No,,,,,,,,,,394153,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,21/10/2024,74250,Nikon Australia Pty Ltd,"Rhodes, Nsw",No,,,,,,,,,,394166,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/10/2024,52495,Otis Elevator Co Pty Ltd,"Milton, Qld",No,,,,,,,,,,394128,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,21/10/2024,26575,Shimadzu Scientific Inst. (Oceania)P/L,"Rydalmere, Nsw",No,,,,,,,,,,394156,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,22/10/2024,21999,Abs Facade (Qld) Pty Ltd,"Burleigh Heads, Qld",No,,,,,,,,,,2100179,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,22/10/2024,12067,Apac Geospatial Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,394173,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,22/10/2024,25864,Essencemediacom Australia Pty Limited,"North Sydney, Nsw",No,,,,,,,,,,2100185,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Commission Payment,22/10/2024,1319539,Idp Education Pty Ltd,"Melbourne, Vic",No,,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,2100373,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,22/10/2024,42522,Myjove Australia Inc,Uk,No,,,,,,,,,,2100387,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,22/10/2024,62431,Scuba Group Pty Ltd,"Alexandra Hills, Qld",No,,,,,,,,,,394200,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,22/10/2024,42350,Scyne Advisory Pty Ltd,"Canberra, Act",No,,,,,,,,,,2100320,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/10/2024,18370,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,,,,,,,,,,394211,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,23/10/2024,18991,Abbelight,France,No,,,,,,,,,,394210,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/10/2024,29702,Auscoast Fire Services Pty Ltd,"Carrara, Qld",No,,,,,,,,,,394253,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,23/10/2024,14246,Bio-Strategy Pty Limited,"Campbllfield, Vic",No,,,,,,,,,,394214,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/10/2024,1001725,Jones Lang Lasalle (Qld) Pty Limited,"Brisbane City, Qld",Yes,,Limited,,,,,,,,394223,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/10/2024,18920,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,,,,,,,,,,394212,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,23/10/2024,70358,Merck Life Science Pty Ltd,"Castle Hill, Nsw",No,,,,,,,,,,394239,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/10/2024,11376,Scope Services Qld,"Mount Ommaney, Qld",No,,,,,,,,,,394255,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/10/2024,66146,Steadfast Projects Pty Ltd,"Upper Kedron, Qld",Yes,,,,,,,,,,394251,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,23/10/2024,29440,Stephen Jennings & Associates Pty Ltd,"Kurrajong, Nsw",No,,,,,,,,,,394232,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,23/10/2024,29881,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,,,,,,,,,,394244,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,23/10/2024,19780,Westlab Pty Ltd,"Ballarat, Vic",No,,,,,,,,,,394203,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Telecommunications Expenditure,23/10/2024,23478,"Xinspire, Llc",Usa,No,,,,,,,,,,394208,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,24/10/2024,21384,Arnold Electrical & Data Installations P,"Salisbury, Qld",No,,,,,,,,,,394287,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,24/10/2024,12397,Bluebeam Australia Pty Ltd.,"Brisbane City, Qld",No,,,,,,,,,,394276,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Hire/Lease Fees,24/10/2024,13112,Corporate Stage Solutions,"Coorparoo, Qld",No,,,,,,,,,,394265,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Hire/Lease Fees,24/10/2024,13112,Corporate Stage Solutions,"Coorparoo, Qld",No,,,,,,,,,,394266,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",IT Equipment,24/10/2024,431147,Flexdata Solutions Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,394288,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,24/10/2024,15895,Flexdata Solutions Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,394290,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,24/10/2024,36045,Froth Build Pty Ltd,"Palm Beach, Qld",No,,,,,,,,,,394256,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,24/10/2024,300728,Videopro Pty Ltd,"Eagle Farm, Qld",No,,,,,,,,,,394263,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,25/10/2024,158798,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,,,,,,,,,,394313,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,25/10/2024,57547,Alder Constructions Pty Ltd,"Helensvale, Qld",Yes,,,,,,,,,,394308,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,25/10/2024,77319,Alder Constructions Pty Ltd,"Helensvale, Qld",No,,,,,,,,,,394311,,,,,,
