Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,7/11/2023,2491071,Quadric Pty Ltd,"Brisbane, Qld",No,No,Selective,,,,,,,,384393,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,7/11/2023,16280,Resilient Projects Pty. Ltd.,"Kirwan, Qld",No,No,,,,,,,,,384427,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,7/11/2023,19153,Rodney William Carter,Qld,No,No,,,,,,,,,2042490 2042492,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,7/11/2023,15041,"Rwd Life Science Co., Ltd","Seventeen Mile Rocks, Qld",No,No,,,,,,,,,384411,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,7/11/2023,90449,Sas Institute Australia Pty Ltd,"Seventeen Mile Rocks, Qld",No,No,,,,,,,,,384398,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,7/11/2023,13829,Securcom Pty Ltd,"Brendale, Qld",No,No,,,,,,,,,384412,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,7/11/2023,14958,Therapeutic Research Centre,Usa,No,No,,,,,,,,,2040884,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,8/11/2023,337260,Liferay Australia Pty. Ltd.,"Darlinghurst, Nsw",No,No,,,,,,,,,384438,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,8/11/2023,10560,Orikan Australia Pty Ltd,"South Wharf, VIC",No,No,,,,,,,,,384437,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,8/11/2023,14645,Point & Click Solutions Inc,"Seventeen Mile Rocks, Qld",No,No,,,,,,,,,384480,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,8/11/2023,98736,Red Hat Asia-Pacific Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,384439,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,8/11/2023,51863,Redbourne Business Services (Australia),Netherlands,No,No,,,,,,,,,384440,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/11/2023,15333,Safe Footpaths Nsw Limited,"Neutral Bay, Nsw",No,No,,,,,,,,,384450,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,8/11/2023,165000,Verticurl Marketing Services Pty Ltd,"Millers Point, Nsw",No,No,,,,,,,,,384460,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,9/11/2023,269500,Brisbane Convention And Exhibition Centr,"Brisbane, Qld",No,No,,,,,,,,,384514,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/11/2023,130840,Darren Christopher Lukas,Indonesia,No,No,,,,,,,,,384535,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Freight Fees,9/11/2023,13200,Fedex Express Australia Pty Ltd,"Mascot, Nsw",No,No,,,,,,,,,384495,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,9/11/2023,16510,Hasomed Gmbh,Germany,No,No,,,,,,,,,384492,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,9/11/2023,19989,Kawai Australia Pty Ltd,"St Leonards, Nsw",No,No,,,,,,,,,384521,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,9/11/2023,83600,Steele Wrobel Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,384505,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/11/2023,66000,The Trustee For Granted Group Unit Trust,"Bentleigh, Vic",No,No,,,,,,,,,384532,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,10/11/2023,10450,Aquion Pty Ltd,"Mosman, Nsw",No,No,,,,,,,,,384568,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,10/11/2023,17014,Caval Limited,"Bundoora, Vic",No,No,,,,,,,,,384566,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,10/11/2023,56000,Kruidenier Consulting,"Springfield Lakes, Qld",No,No,,,,,,,,,384543,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,10/11/2023,69850,Linkedin Singapore Pte Ltd,Singapore,No,No,,,,,,,,,384569,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,10/11/2023,120395,Programmed Electrical Technologies Ltd,"Newstead, Qld",No,No,,,,,,,,,384556,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,10/11/2023,171677,Programmed Electrical Technologies Ltd,"Newstead, Qld",No,No,,,,,,,,,384557,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,10/11/2023,10428,Rothwells Commercial Painters Pty Ltd,"Murwillumbah, Nsw",No,No,,,,,,,,,384565,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,10/11/2023,13750,Scope Scientific,"Kelvin Grove, Qld",No,No,,,,,,,,,384563,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,10/11/2023,13607,Securcom Pty Ltd,"Brendale, Qld",No,No,,,,,,,,,384538,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,11/11/2023,183648,Spotless Facility Services Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,384586,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,13/11/2023,38500,Canstar Blue Pty Limited,"Brisbane, Qld",No,No,,,,,,,,,384635,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,13/11/2023,11385,Clean Juice Australia Pty Ltd,"Helensvale, Qld",No,No,,,,,,,,,384598,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,13/11/2023,109780,Innovative Medical Technologies Pty Ltd,"Oakleigh, Vic",No,No,,,,,,,,,384634,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,13/11/2023,18964,Sabe Services Group,"Loganholme, Qld",No,No,,,,,,,,,384596,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,13/11/2023,81917,Vib Vzw,Belgium,No,No,,,,,,,,,384595,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Telecommunications Expenditure,14/11/2023,29700,Aarnet,"Canberra, Act",No,No,,,,,,,,,2044975,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,14/11/2023,10427,About3 Learning Pty Ltd,"Scoresby, Vic",No,No,,,,,,,,,2041652,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,14/11/2023,15427,American Society For Microbiology,Usa,No,No,,,,,,,,,2041834,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,14/11/2023,76315,Badan Riset Dan Inovasi Nasional,Jakarta,Yes,No,,,,,,,,,2044848 385295,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,14/11/2023,10815,Elvesys,Paris,No,No,,,,,,,,,384644,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,14/11/2023,728100,Informa Uk Ltd,Uk,No,No,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,2042600,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,14/11/2023,13488,M3 Media (Hankins Family Trust),"Heritage Park, Qld",No,No,,,,,,,,,2041150,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,14/11/2023,43138,Minnikin & Co Pty Ltd,"Tamborine, QLD",No,No,,,,,,,,,2045104,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,14/11/2023,20141,Videopro Pty Ltd,"Eagle Farm, Qld",No,No,,,,,,,,,384640,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/11/2023,20504,Aussafe Consulting Pty Ltd,"Milton, Qld",No,No,,,,,,,,,384711,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/11/2023,23760,Building Certifiers Australia Pty Ltd,"Caloundra, Qld",No,No,,,,,,,,,384707,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/11/2023,666160,Cubane Consulting Pty Ltd,"Sydney, Nsw",No,No,Limited,a - (ii) No tenders were submitted that conform to the essential requirements in the tender documentation,,,,,,,384702 395345,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,15/11/2023,98487,Cyon Knowledge Computing Pty Ltd,"Mascot, Nsw",No,No,,,,,,,,,384695,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,15/11/2023,385592,Examsoft Worldwide Llc,Usa,No,No,,,,,,,,,384693,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,15/11/2023,28981,Halogen Pools,"Miami, Qld",No,No,,,,,,,,,384690,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/11/2023,13888,Orikan New Zealand Limited,New Zealand,No,No,,,,,,,,,384708,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/11/2023,76525,Roadtek,"Nerang, Qld",No,No,,,,,,,,,384691,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,15/11/2023,10947,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,384718,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/11/2023,17930,Wellingtons Coaching & Development Pty L,"Sherwood, Qld",Yes,No,,,,,,,,,384712,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Telecommunications Expenditure,15/11/2023,21247,"Xinspire, Llc","Camberwell, Vic",No,No,,,,,,,,,384696,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,16/11/2023,40700,Brisbane Convention And Exhibition Centr,"Brisbane, Qld",No,No,,,,,,,,,384782,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/11/2023,16500,Crown Mechanical Electrical Pty Ltd,"Rochedale South, Qld",No,No,,,,,,,,,384777,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,16/11/2023,79963,Cybercx Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,384749,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,16/11/2023,29811,Cyclone Computer Company Limited,New Zealand,No,No,,,,,,,,,384776,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,16/11/2023,23775,Dhi Water And Environment Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,384779,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,16/11/2023,16500,Hwl Ebsworth Lawyers,"Brisbane, Qld",No,No,,,,,,,,,384758,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/11/2023,401269,Jha Consulting Engineers (Qld) Pty Ltd,"Teneriffe, Qld",No,No,,,,,,,,,384786,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,16/11/2023,14400,Michael O'Regan,Nsw,No,No,,,,,,,,,2044969,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,16/11/2023,151766,New Relic Inc,Usa,No,No,,,,,,,,,384748,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/11/2023,13090,The Trustee For Granted Group Unit Trust,"Bentleigh, Vic",No,No,,,,,,,,,384771,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/11/2023,13090,The Trustee For Granted Group Unit Trust,"Bentleigh, Vic",No,No,,,,,,,,,384772,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,16/11/2023,16429,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,384742,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,17/11/2023,54560,Downunder Earthworks Pty Ltd,"Buccan, Qld",No,No,,,,,,,,,384820,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,17/11/2023,22660,Jha Consulting Engineers (Qld) Pty Ltd,"Teneriffe, Qld",No,No,,,,,,,,,384811,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/11/2023,122965,Ntt Australia Pty Ltd,Usa,No,No,,,,,,,,,384813,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,18/11/2023,12109,Jb Hi Fi Group Pty Ltd,"Macgregor, Qld",No,No,,,,,,,,,384846,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/11/2023,68710,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,384860,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/11/2023,110000,Alphaprop Holdings Pty Ltd,"Seventeen Mile Rocks, Qld",Yes,No,,,,,,,,,384857,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,20/11/2023,10338,Emr Shielding Solutions Inc.,Canada,No,No,,,,,,,,,384878,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,20/11/2023,11440,Hotpromos Pty Ltd,"Dandenong South, Vic",No,No,,,,,,,,,384861,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/11/2023,715000,Nous Group Pty. Ltd.,"Melbourne, Vic",No,No,Selective,,,,,,,,384874,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,20/11/2023,10313,Roger Brandon Technical Services,Qld,No,No,,,,,,,,,384889,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,20/11/2023,14038,Simson Micro (Shanghai) Electronic Techn,"Shanghai, ",No,No,,,,,,,,,384858,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/11/2023,69091,Waller Plumbing Pty Ltd,"Wynnum West, Qld",No,No,,,,,,,,,384890,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,21/11/2023,39452,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,384912,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/11/2023,47187,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,384913,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,21/11/2023,11156,Aqua Lung Australia Pty Ltd,"Heidelberg West, Vic",No,No,,,,,,,,,384946,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,21/11/2023,11000,Australian Catholic University Limited,"Strathfield, Nsw",No,No,,,,,,,,,384915,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,21/11/2023,13213,Australian Network On Disability Ltd,Nsw,No,No,,,,,,,,,2046300,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,21/11/2023,65536,Beyond The Pale Indigenous Corporation,"Wanora, Qld",No,No,,,,,,,,,384927,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,21/11/2023,198396,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,384905,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,21/11/2023,51977,Bmj Publishing Group Ltd,London,No,No,,,,,,,,,2045368,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,21/11/2023,30800,Cengage Learning Australia Pty Ltd,"South Melbourne, Vic",No,No,,,,,,,,,2042615,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,21/11/2023,18366,Ebsco International Inc,"North Sydney, Nsw",No,No,,,,,,,,,2042815,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,21/11/2023,13066,Elite Test & Tag Brisbane South,"Holland Park West, Qld",No,No,,,,,,,,,384906,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,21/11/2023,11517,Ex Libris (Australia) Pty Ltd,"Dulwich, Sa",No,No,,,,,,,,,2042770,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,21/11/2023,121040,Ezzi Vision,"Chimside Park, Vic",No,No,,,,,,,,,384911,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,21/11/2023,19487,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2043756,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,21/11/2023,14963,Igroup (Australasia) Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2043757,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Insurance,21/11/2023,534949,International Sos (Anz) Pty Ltd,"Macquarie Park, NSW",No,No,Open,,,,,,,,2042952,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,21/11/2023,109715,John Wiley & Sons Australia Ltd,"Milton, Qld",No,No,,,,,,,,,2045938,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,21/11/2023,53625,Pixel Palace Pty Ltd,"Ferny Hills, Qld",No,No,,,,,,,,,384928,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,21/11/2023,19692,Tecniplast Australia Pty Limited,"Lane Cove, Nsw",No,No,,,,,,,,,384916,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,21/11/2023,19134,The Ship Inn,"Brisbane, Qld",No,No,,,,,,,,,2044639,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,22/11/2023,20184,Andi-Co Australia Pty. Ltd.,"Oakleigh, Vic",No,No,,,,,,,,,384955,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",IT Equipment,22/11/2023,90990,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",No,No,,,,,,,,,384979,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,22/11/2023,12633,Programmed Electrical Technologies Ltd,"Newstead, Qld",No,No,,,,,,,,,384953,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,23/11/2023,40249,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,385029,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,23/11/2023,54560,Idp Education Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,385002,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,23/11/2023,15468,Ivoclar Vivadent Pty. Ltd.,"Noble Park North, Vic",No,No,,,,,,,,,384998,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,23/11/2023,11738,Qiagen Pty Ltd,"Chadstone, Vic",No,No,,,,,,,,,385027,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,23/11/2023,1840244,Qs Enrolment Solutions (Australia) Pty L,"Melbourne, Vic",No,No,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,2025805,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,23/11/2023,20708,"Rstudio, Inc",Usa,No,No,,,,,,,,,385006,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,23/11/2023,17734,Slideroom Technologies Inc,Usa,No,No,,,,,,,,,385022,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,23/11/2023,42049,Starrez Global Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,385007,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,23/11/2023,84187,Unijobs Global Pty Ltd,"Brighton, Vic",No,No,,,,,,,,,385009,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,24/11/2023,41500,Amala Kanagalingam,Queensland,Yes,No,,,,,,,,,385050,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,24/11/2023,60778,Becton Dickinson Pty Ltd,"Eight Mile Plains, Qld",No,No,,,,,,,,,385053,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,24/11/2023,10450,Bornhorst & Ward Pty. Ltd.,"Seventeen Mile Rocks, Qld",No,No,,,,,,,,,385054,,,,,,
